Timestamp,ID,trial,InvestmentAgainstMitigation,Health,Life,Property,CummulativeInvestment,WeightInvest,TimeSpan,IncomeAvailable,Ration H,Ratio L,Ratio P ,Ratio investment total,Ratio Mitigation,Ratio total,,Total investment
7/8/2020 16:39,5f05f54b6d2553.31757787,11,1850,0,488,0,23950,0.7,36,2829.46,0,1,0,0.137658674,0.790105319,0.82630608,,2338
7/8/2020 16:39,5f05f54b6d2553.31757787,12,1700,0,488,0,25650,0.7,36,2829.46,0,1,0,0.137658674,0.726042725,0.77329243,,2188
7/8/2020 16:39,5f05f54b6d2553.31757787,13,1800,0,488,0,27450,0.7,36,2829.46,0,1,0,0.137658674,0.768751121,0.808634863,,2288
7/8/2020 16:40,5f05f54b6d2553.31757787,14,250,0,0,1884,27700,0.7,36,2475.78,0,0,1,0.53145275,0.42245429,0.861950577,,2134
7/8/2020 16:40,5f05f54b6d2553.31757787,15,250,1173,0,0,27950,0.7,36,2475.78,1,0,0,0.330888575,0.191897327,0.574768356,,1423
7/8/2020 16:40,5f05f54b6d2553.31757787,16,255,0,0,1884,28205,0.7,36,2475.78,0,0,1,0.53145275,0.430903376,0.863970143,,2139
7/8/2020 16:41,5f05f54b6d2553.31757787,17,255,0,488,0,28460,0.7,36,1856.84,0,1,0,0.137658674,0.186289121,0.400142177,,743
7/8/2020 16:42,5f05f54b6d2553.31757787,18,0,0,0,0,28460,0.7,36,1856.84,0,0,0,0,0,0,,0
7/8/2020 16:42,5f05f54b6d2553.31757787,19,100,0,0,0,28560,0.7,36,1856.84,0,0,0,0,0.053854936,0.053854936,,100
7/8/2020 16:43,5f05f54b6d2553.31757787,20,250,0,0,0,28810,0.7,36,1624.73,0,0,0,0,0.15387172,0.15387172,,250
7/8/2020 16:43,5f05f54b6d2553.31757787,21,800,0,0,0,29610,0.7,36,1624.73,0,0,0,0,0.492389505,0.492389505,,800
7/8/2020 16:43,5f05f54b6d2553.31757787,22,1000,0,0,0,30610,0.7,36,1421.64,0,0,0,0,0.70341296,0.70341296,,1000
7/8/2020 16:43,5f05f54b6d2553.31757787,23,1200,0,0,0,31810,0.7,36,1243.93,0,0,0,0,0.964684508,0.964684508,,1200
7/8/2020 16:43,5f05f54b6d2553.31757787,24,1240,0,0,0,33050,0.7,36,1243.93,0,0,0,0,0.996840658,0.996840658,,1240
7/8/2020 16:43,5f05f54b6d2553.31757787,25,1243.9,0,0,0,34293.9,0.7,36,1243.93,0,0,0,0,0.999975883,0.999975883,,1243.9
7/8/2020 16:44,5f05f54b6d2553.31757787,26,1000,0,0,0,35293.9,0.7,36,1243.93,0,0,0,0,0.803903757,0.803903757,,1000
7/8/2020 16:44,5f05f54b6d2553.31757787,27,200,0,488,0,35493.9,0.7,36,816.332,0,1,0,0.137658674,0.60913953,0.842794353,,688
7/8/2020 16:44,5f05f54b6d2553.31757787,28,700,0,0,0,36193.9,0.7,36,714.29,0,0,0,0,0.97999412,0.97999412,,700
7/8/2020 16:45,5f05f54b6d2553.31757787,29,700,0,0,0,36893.9,0.7,36,714.29,0,0,0,0,0.97999412,0.97999412,,700
7/8/2020 16:45,5f05f54b6d2553.31757787,30,400,0,0,0,37293.9,0.7,36,714.29,0,0,0,0,0.55999664,0.55999664,,400
7/8/2020 16:45,5f05f54b6d2553.31757787,31,0,0,0,0,37293.9,0.7,36,714.29,0,0,0,0,0,0,,0
7/8/2020 16:45,5f05f54b6d2553.31757787,32,100,0,0,0,37393.9,0.7,36,714.29,0,0,0,0,0.13999916,0.13999916,,100
7/8/2020 16:45,5f05f54b6d2553.31757787,33,600,0,0,0,37993.9,0.7,36,625.004,0,0,0,0,0.959993856,0.959993856,,600
7/8/2020 16:46,5f05f54b6d2553.31757787,34,325,0,0,0,38318.9,0.7,36,625.004,0,0,0,0,0.519996672,0.519996672,,325
7/8/2020 16:46,5f05f54b6d2553.31757787,35,420,0,0,0,38738.9,0.7,36,546.879,0,0,0,0,0.767994383,0.767994383,,420
7/8/2020 16:46,5f05f54b6d2553.31757787,36,300,0,0,0,39038.9,0.7,36,546.879,0,0,0,0,0.548567416,0.548567416,,300
7/8/2020 15:11,5f05e177cde6b2.46668971,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
7/8/2020 15:22,5f05e177cde6b2.46668971,1,0,0,0,1884,0,0.7,36,8760,0,0,1,0.53145275,0,0.215068493,,1884
7/8/2020 15:22,5f05e177cde6b2.46668971,2,0,0,0,1884,0,0.7,36,7665,0,0,1,0.53145275,0,0.245792564,,1884
7/8/2020 15:23,5f05e177cde6b2.46668971,3,0,0,0,1884,0,0.7,36,7665,0,0,1,0.53145275,0,0.245792564,,1884
7/8/2020 15:23,5f05e177cde6b2.46668971,4,0,0,0,1884,0,0.7,36,6706.88,0,0,1,0.53145275,0,0.280905578,,1884
7/8/2020 15:23,5f05e177cde6b2.46668971,5,1000,0,0,0,1000,0.7,36,5868.52,0,0,0,0,0.170400714,0.170400714,,1000
7/8/2020 15:24,5f05e177cde6b2.46668971,6,1000,0,0,1884,2000,0.7,36,5868.52,0,0,1,0.53145275,0.250971259,0.49143566,,2884
7/8/2020 15:24,5f05e177cde6b2.46668971,7,0,0,0,1884,2000,0.7,36,5868.52,0,0,1,0.53145275,0,0.321034946,,1884
7/8/2020 15:25,5f05e177cde6b2.46668971,8,0,0,0,1884,2000,0.7,36,5868.52,0,0,1,0.53145275,0,0.321034946,,1884
7/8/2020 15:25,5f05e177cde6b2.46668971,9,0,0,0,1884,2000,0.7,36,5868.52,0,0,1,0.53145275,0,0.321034946,,1884
7/8/2020 15:25,5f05e177cde6b2.46668971,10,0,0,0,1884,2000,0.7,36,5868.52,0,0,1,0.53145275,0,0.321034946,,1884
7/8/2020 15:26,5f05e177cde6b2.46668971,11,0,0,0,1884,2000,0.7,36,5134.95,0,0,1,0.53145275,0,0.366897438,,1884
7/8/2020 15:26,5f05e177cde6b2.46668971,12,5000,0,0,0,7000,0.7,36,5134.95,0,0,0,0,0.973719316,0.973719316,,5000
7/8/2020 15:26,5f05e177cde6b2.46668971,13,2000,0,0,1884,9000,0.7,36,4493.08,0,0,1,0.53145275,0.766553728,0.864440428,,3884
7/8/2020 15:26,5f05e177cde6b2.46668971,14,0,0,0,1884,9000,0.7,36,4493.08,0,0,1,0.53145275,0,0.419311475,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,15,0,0,0,1884,9000,0.7,36,4493.08,0,0,1,0.53145275,0,0.419311475,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,16,0,0,0,1884,9000,0.7,36,3931.45,0,0,1,0.53145275,0,0.479212504,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,17,0,0,0,1884,9000,0.7,36,3931.45,0,0,1,0.53145275,0,0.479212504,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,18,0,0,0,1884,9000,0.7,36,3931.45,0,0,1,0.53145275,0,0.479212504,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,19,0,0,0,1884,9000,0.7,36,3931.45,0,0,1,0.53145275,0,0.479212504,,1884
7/8/2020 15:27,5f05e177cde6b2.46668971,20,0,0,0,1884,9000,0.7,36,3931.45,0,0,1,0.53145275,0,0.479212504,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,21,0,0,0,1884,9000,0.7,36,3440.02,0,0,1,0.53145275,0,0.547671234,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,22,0,0,0,1884,9000,0.7,36,3440.02,0,0,1,0.53145275,0,0.547671234,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,23,0,0,0,1884,9000,0.7,36,2580.01,0,0,1,0.53145275,0,0.730229728,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,24,0,0,0,1884,9000,0.7,36,2257.51,0,0,1,0.53145275,0,0.834547798,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,25,0,0,0,1884,9000,0.7,36,2257.51,0,0,1,0.53145275,0,0.834547798,,1884
7/8/2020 15:28,5f05e177cde6b2.46668971,26,0,0,0,1884,9000,0.7,36,2257.51,0,0,1,0.53145275,0,0.834547798,,1884
7/8/2020 15:29,5f05e177cde6b2.46668971,27,0.1,0,0,0,9000.1,0.7,36,1481.49,0,0,0,0,6.75E-05,6.75E-05,,0.1
7/8/2020 15:30,5f05e177cde6b2.46668971,28,0,0,488,0,9000.1,0.7,36,1481.49,0,1,0,0.137658674,0,0.329398106,,488
7/8/2020 15:30,5f05e177cde6b2.46668971,29,0,0,488,0,9000.1,0.7,36,1481.49,0,1,0,0.137658674,0,0.329398106,,488
7/8/2020 15:30,5f05e177cde6b2.46668971,30,1481,0,0,0,10481.1,0.7,36,1481.49,0,0,0,0,0.999669252,0.999669252,,1481
7/8/2020 15:30,5f05e177cde6b2.46668971,31,1481,0,0,0,11962.1,0.7,36,1481.49,0,0,0,0,0.999669252,0.999669252,,1481
7/8/2020 15:30,5f05e177cde6b2.46668971,32,1481,0,0,0,13443.1,0.7,36,1481.49,0,0,0,0,0.999669252,0.999669252,,1481
7/8/2020 15:30,5f05e177cde6b2.46668971,33,1481,0,0,0,14924.1,0.7,36,1481.49,0,0,0,0,0.999669252,0.999669252,,1481
7/8/2020 15:31,5f05e177cde6b2.46668971,34,1296,0,0,0,16220.1,0.7,36,1296.3,0,0,0,0,0.999768572,0.999768572,,1296
7/8/2020 15:31,5f05e177cde6b2.46668971,35,850,0,0,0,17070.1,0.7,36,850.7,0,0,0,0,0.999177148,0.999177148,,850
7/8/2020 15:31,5f05e177cde6b2.46668971,36,850,0,0,0,17920.1,0.7,36,850.7,0,0,0,0,0.999177148,0.999177148,,850
