Timestamp,ID,trial,InvestmentAgainstMitigation,Health,Life,Property,CummulativeInvestment,WeightInvest,TimeSpan,IncomeAvailable,Ratio H,Ratio L,Ratio P ,Ratio Total investment,Ratio Mitigation,Total Ratio
6/10/2020 13:31,5ee0dde97f4291.00025748,15,1500,0,0,1884,50916.1,0.7,36,8760,0,0,1,#REF!,0.218150087,0.38630137
6/10/2020 13:31,5ee0dde97f4291.00025748,16,3500,1173,488,1884,54416.1,0.7,36,8760,1,1,1,#REF!,0.67114094,0.804223744
6/10/2020 13:31,5ee0dde97f4291.00025748,17,4500,1173,488,1884,58916.1,0.7,36,8760,1,1,1,#REF!,0.862895494,0.918378995
6/10/2020 13:32,5ee0dde97f4291.00025748,18,2100,1173,488,1884,61016.1,0.7,36,8760,1,1,1,#REF!,0.402684564,0.644406393
6/10/2020 13:32,5ee0dde97f4291.00025748,19,5000,1173,488,1884,66016.1,0.7,36,8760,1,1,1,#REF!,0.958772771,0.975456621
6/10/2020 13:32,5ee0dde97f4291.00025748,20,4500,1173,488,1884,70516.1,0.7,36,8760,1,1,1,#REF!,0.862895494,0.918378995
6/10/2020 13:33,5ee0dde97f4291.00025748,21,3500,1173,488,1884,74016.1,0.7,36,7884,1,1,1,#REF!,0.806637474,0.893581938
6/10/2020 13:33,5ee0dde97f4291.00025748,22,2500,1173,488,1884,76516.1,0.7,36,7884,1,1,1,#REF!,0.576169624,0.76674277
6/10/2020 13:33,5ee0dde97f4291.00025748,23,4000,1173,488,1884,80516.1,0.7,36,7884,1,1,1,#REF!,0.921871399,0.957001522
6/10/2020 13:34,5ee0dde97f4291.00025748,24,1500,1173,488,1884,82016.1,0.7,36,7884,1,1,1,#REF!,0.345701775,0.639903602
6/10/2020 13:34,5ee0dde97f4291.00025748,25,2000,1173,488,1884,84016.1,0.7,36,7884,1,1,1,#REF!,0.460935699,0.703323186
6/10/2020 13:34,5ee0dde97f4291.00025748,26,3500,1173,488,1884,87516.1,0.7,36,7884,1,1,1,#REF!,0.806637474,0.893581938
6/10/2020 13:34,5ee0dde97f4291.00025748,27,3500,1173,488,1884,91016.1,0.7,36,7884,1,1,1,#REF!,0.806637474,0.893581938
6/10/2020 13:35,5ee0dde97f4291.00025748,28,2000,1173,488,1884,93016.1,0.7,36,7884,1,1,1,#REF!,0.460935699,0.703323186
6/10/2020 13:35,5ee0dde97f4291.00025748,29,2500,1173,488,1884,95516.1,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:36,5ee0dde97f4291.00025748,30,2500,1173,488,1884,98016.1,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:36,5ee0dde97f4291.00025748,31,2500,1173,488,1884,100516,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:36,5ee0dde97f4291.00025748,32,2500,1173,488,1884,103016,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:37,5ee0dde97f4291.00025748,33,2500,1173,488,1884,105516,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:37,5ee0dde97f4291.00025748,34,3500,1173,488,1884,109016,0.7,36,7095.6,1,1,1,#REF!,0.985748888,0.99286882
6/10/2020 13:38,5ee0dde97f4291.00025748,35,2500,1173,488,1884,111516,0.7,36,7095.6,1,1,1,#REF!,0.704106348,0.851936411
6/10/2020 13:38,5ee0dde97f4291.00025748,36,3500,1173,488,1884,115016,0.7,36,7095.6,1,1,1,#REF!,0.985748888,0.99286882
6/10/2020 13:29,5ee0df1b2434b5.25632018,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 13:34,5ee0df1b2434b5.25632018,1,0,1173,488,0,0,0.7,36,8760,1,1,0,#REF!,0,0.189611872
6/10/2020 13:37,5ee0df1b2434b5.25632018,2,942,1173,488,0,942,0.7,36,8760,1,1,0,#REF!,0.132694746,0.297146119
6/10/2020 13:38,5ee0df1b2434b5.25632018,3,942,1173,488,0,1884,0.7,36,8760,1,1,0,#REF!,0.132694746,0.297146119
6/10/2020 13:39,5ee0df1b2434b5.25632018,4,1884,1173,488,0,3768,0.7,36,8760,1,1,0,#REF!,0.265389491,0.404680365
6/10/2020 13:40,5ee0df1b2434b5.25632018,5,1884,1173,488,0,5652,0.7,36,8760,1,1,0,#REF!,0.265389491,0.404680365
6/10/2020 13:40,5ee0df1b2434b5.25632018,6,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:41,5ee0df1b2434b5.25632018,7,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:41,5ee0df1b2434b5.25632018,8,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:41,5ee0df1b2434b5.25632018,9,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:41,5ee0df1b2434b5.25632018,10,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:42,5ee0df1b2434b5.25632018,11,0,1173,488,1884,5652,0.7,36,8760,1,1,1,#REF!,0,0.404680365
6/10/2020 13:42,5ee0df1b2434b5.25632018,12,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:43,5ee0df1b2434b5.25632018,13,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:43,5ee0df1b2434b5.25632018,14,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:43,5ee0df1b2434b5.25632018,15,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:44,5ee0df1b2434b5.25632018,16,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:44,5ee0df1b2434b5.25632018,17,0,1173,488,1884,5652,0.7,36,7884,1,1,1,#REF!,0,0.44964485
6/10/2020 13:45,5ee0df1b2434b5.25632018,18,0,1173,488,1884,5652,0.7,36,7095.6,1,1,1,#REF!,0,0.499605389
6/10/2020 13:45,5ee0df1b2434b5.25632018,19,0,1173,488,1884,5652,0.7,36,6386.04,1,1,1,#REF!,0,0.555117099
6/10/2020 13:45,5ee0df1b2434b5.25632018,20,0,1173,488,1884,5652,0.7,36,5747.44,1,1,1,#REF!,0,0.616796348
6/10/2020 13:46,5ee0df1b2434b5.25632018,21,0,1173,488,1884,5652,0.7,36,5747.44,1,1,1,#REF!,0,0.616796348
6/10/2020 13:47,5ee0df1b2434b5.25632018,22,0,1173,488,1884,5652,0.7,36,5172.69,1,1,1,#REF!,0,0.68533007
6/10/2020 13:47,5ee0df1b2434b5.25632018,23,0,1173,488,1884,5652,0.7,36,5172.69,1,1,1,#REF!,0,0.68533007
6/10/2020 13:49,5ee0df1b2434b5.25632018,24,0,1173,488,1884,5652,0.7,36,5172.69,1,1,1,#REF!,0,0.68533007
6/10/2020 13:49,5ee0df1b2434b5.25632018,25,0,1173,488,1884,5652,0.7,36,4655.42,1,1,1,#REF!,0,0.761478019
6/10/2020 13:50,5ee0df1b2434b5.25632018,26,0,1173,488,1884,5652,0.7,36,4655.42,1,1,1,#REF!,0,0.761478019
6/10/2020 13:50,5ee0df1b2434b5.25632018,27,0,1173,488,1884,5652,0.7,36,3724.34,1,1,1,#REF!,0,0.951846502
6/10/2020 13:51,5ee0df1b2434b5.25632018,28,0,1173,488,1884,5652,0.7,36,3724.34,1,1,1,#REF!,0,0.951846502
6/10/2020 13:51,5ee0df1b2434b5.25632018,29,0,1173,488,1884,5652,0.7,36,3724.34,1,1,1,#REF!,0,0.951846502
6/10/2020 13:51,5ee0df1b2434b5.25632018,30,0,1173,488,1884,5652,0.7,36,3724.34,1,1,1,#REF!,0,0.951846502
6/10/2020 13:52,5ee0df1b2434b5.25632018,31,0,1173,488,1884,5652,0.7,36,3724.34,1,1,1,#REF!,0,0.951846502
6/10/2020 13:52,5ee0df1b2434b5.25632018,32,0,1173,488,0,5652,0.7,36,2979.47,1,1,0,#REF!,0,0.5574817
6/10/2020 13:52,5ee0df1b2434b5.25632018,33,0,1173,488,0,5652,0.7,36,2979.47,1,1,0,#REF!,0,0.5574817
6/10/2020 13:52,5ee0df1b2434b5.25632018,34,0,1173,488,0,5652,0.7,36,2383.58,1,1,0,#REF!,0,0.696850955
6/10/2020 13:53,5ee0df1b2434b5.25632018,35,0,1173,488,0,5652,0.7,36,2383.58,1,1,0,#REF!,0,0.696850955
6/10/2020 13:53,5ee0df1b2434b5.25632018,36,0,1173,488,0,5652,0.7,36,2383.58,1,1,0,#REF!,0,0.696850955
6/10/2020 14:03,5ee0e4518c60b6.44265654,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 14:06,5ee0e4518c60b6.44265654,1,1.4,0,488,0,1.4,0.7,36,8760,0,1,0,#REF!,0.000169246,0.05586758
6/10/2020 14:08,5ee0e4518c60b6.44265654,2,2.1,0,0,1884,3.5,0.7,36,8760,0,0,1,#REF!,0.00030541,0.215308219
6/10/2020 14:50,5ee0e4518c60b6.44265654,3,2.8,0,488,0,6.3,0.7,36,8760,0,1,0,#REF!,0.000338491,0.056027397
6/10/2020 14:50,5ee0e4518c60b6.44265654,4,3.4,1173,0,0,9.7,0.7,36,7665,1,0,0,#REF!,0.000523722,0.153476843
6/10/2020 14:51,5ee0e4518c60b6.44265654,5,4.6,0,0,1884,14.3,0.7,36,7665,0,0,1,#REF!,0.00079571,0.246392694
6/10/2020 14:52,5ee0e4518c60b6.44265654,6,4.7,0,488,0,19,0.7,36,5748.75,0,1,0,#REF!,0.000893409,0.085705588
6/10/2020 14:53,5ee0e4518c60b6.44265654,7,4.5,0,488,0,23.5,0.7,36,5030.16,0,1,0,#REF!,0.000990718,0.09790941
6/10/2020 14:53,5ee0e4518c60b6.44265654,8,6.4,0,488,0,29.9,0.7,36,5030.16,0,1,0,#REF!,0.001409021,0.098287132
6/10/2020 14:55,5ee0e4518c60b6.44265654,9,6.8,0,488,0,36.7,0.7,36,4401.39,0,1,0,#REF!,0.001737624,0.112419031
6/10/2020 14:55,5ee0e4518c60b6.44265654,10,7.7,0,488,0,44.4,0.7,36,4401.39,0,1,0,#REF!,0.001967604,0.112623512
6/10/2020 14:56,5ee0e4518c60b6.44265654,11,4.8,0,488,0,49.2,0.7,36,3851.21,0,1,0,#REF!,0.001427208,0.127959784
6/10/2020 14:57,5ee0e4518c60b6.44265654,12,7.4,1173,0,0,56.6,0.7,36,3851.21,1,0,0,#REF!,0.002763039,0.306501074
6/10/2020 14:57,5ee0e4518c60b6.44265654,13,8.9,0,488,0,65.5,0.7,36,3851.21,0,1,0,#REF!,0.002646281,0.129024385
6/10/2020 14:58,5ee0e4518c60b6.44265654,14,9.8,0,488,0,75.3,0.7,36,3851.21,0,1,0,#REF!,0.002913883,0.129258077
6/10/2020 14:58,5ee0e4518c60b6.44265654,15,11.8,1173,0,0,87.1,0.7,36,3851.21,1,0,0,#REF!,0.004405928,0.307643572
6/10/2020 14:59,5ee0e4518c60b6.44265654,16,11.9,0,0,1884,99,0.7,36,3851.21,0,0,1,#REF!,0.006049176,0.49228684
6/10/2020 14:59,5ee0e4518c60b6.44265654,17,13.6,0,488,0,112.6,0.7,36,3851.21,0,1,0,#REF!,0.004043756,0.13024478
6/10/2020 14:59,5ee0e4518c60b6.44265654,18,13.8,0,488,0,126.4,0.7,36,3851.21,0,1,0,#REF!,0.004103223,0.130296712
6/10/2020 15:00,5ee0e4518c60b6.44265654,19,7.2,0,488,0,133.6,0.7,36,3851.21,0,1,0,#REF!,0.002140812,0.128582965
6/10/2020 15:01,5ee0e4518c60b6.44265654,20,7.8,0,0,1884,141.4,0.7,36,3851.21,0,0,1,#REF!,0.003965006,0.491222239
6/10/2020 15:01,5ee0e4518c60b6.44265654,21,4,0,488,0,145.4,0.7,36,3369.81,0,1,0,#REF!,0.001388017,0.146002297
6/10/2020 15:01,5ee0e4518c60b6.44265654,22,6,0,488,0,151.4,0.7,36,2948.59,0,1,0,#REF!,0.00243844,0.167537704
6/10/2020 15:02,5ee0e4518c60b6.44265654,23,10.7,0,488,0,162.1,0.7,36,2580.01,0,1,0,#REF!,0.005114698,0.193293824
6/10/2020 15:02,5ee0e4518c60b6.44265654,24,15.9,0,488,0,178,0.7,36,2580.01,0,1,0,#REF!,0.007600346,0.195309321
6/10/2020 15:03,5ee0e4518c60b6.44265654,25,9.1,0,0,1884,187.1,0.7,36,2580.01,0,0,1,#REF!,0.013074525,0.733756846
6/10/2020 15:03,5ee0e4518c60b6.44265654,26,17.8,0,488,0,204.9,0.7,36,2257.51,0,1,0,#REF!,0.010059282,0.224052164
6/10/2020 15:04,5ee0e4518c60b6.44265654,27,12.6,0,488,0,217.5,0.7,36,1975.32,0,1,0,#REF!,0.008471613,0.253427293
6/10/2020 15:04,5ee0e4518c60b6.44265654,28,17.7,0,488,0,235.2,0.7,36,1975.32,0,1,0,#REF!,0.0119006,0.256009153
6/10/2020 15:05,5ee0e4518c60b6.44265654,29,19.1,0,488,0,254.3,0.7,36,1975.32,0,1,0,#REF!,0.01284189,0.256717899
6/10/2020 15:05,5ee0e4518c60b6.44265654,30,25.8,0,0,1884,280.1,0.7,36,1975.32,0,0,1,#REF!,0.282522996,0.966830691
6/10/2020 15:06,5ee0e4518c60b6.44265654,31,19,0,488,0,299.1,0.7,36,1975.32,0,1,0,#REF!,0.012774655,0.256667274
6/10/2020 15:06,5ee0e4518c60b6.44265654,32,12.2,0,488,0,311.3,0.7,36,1975.32,0,1,0,#REF!,0.008202673,0.253224794
6/10/2020 15:07,5ee0e4518c60b6.44265654,33,2.1,0,488,0,313.4,0.7,36,1728.41,0,1,0,#REF!,0.001692989,0.283555406
6/10/2020 15:07,5ee0e4518c60b6.44265654,34,2.2,1173,0,0,315.6,0.7,36,1728.41,1,0,0,#REF!,0.003961038,0.679931266
6/10/2020 15:07,5ee0e4518c60b6.44265654,35,2.2,1173,0,0,315.6,0.7,36,1728.41,1,0,0,#REF!,0.003961038,0.679931266
6/10/2020 15:07,5ee0e4518c60b6.44265654,36,2.2,1173,0,0,315.6,0.7,36,1728.41,1,0,0,#REF!,0.003961038,0.679931266
6/10/2020 14:21,5ee0ec023963a8.78541693,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 14:21,5ee0ec023963a8.78541693,1,8500,0,0,0,8500,0.7,36,8760,0,0,0,#REF!,0.970319635,0.970319635
6/10/2020 14:22,5ee0ec023963a8.78541693,2,0,1173,488,1884,8500,0.7,36,7665,1,1,1,#REF!,0,0.462491846
6/10/2020 14:22,5ee0ec023963a8.78541693,3,3000,1173,488,1884,11500,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:23,5ee0ec023963a8.78541693,4,3500,1173,488,1884,15000,0.7,36,7665,1,1,1,#REF!,0.849514563,0.919112851
6/10/2020 14:23,5ee0ec023963a8.78541693,5,4000,1173,488,1884,19000,0.7,36,7665,1,1,1,#REF!,0.970873786,0.984344423
6/10/2020 14:24,5ee0ec023963a8.78541693,6,3000,1173,488,1884,22000,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:24,5ee0ec023963a8.78541693,7,4000,1173,488,1884,26000,0.7,36,7665,1,1,1,#REF!,0.970873786,0.984344423
6/10/2020 14:25,5ee0ec023963a8.78541693,8,3000,1173,488,1884,29000,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:25,5ee0ec023963a8.78541693,9,4000,1173,488,1884,33000,0.7,36,7665,1,1,1,#REF!,0.970873786,0.984344423
6/10/2020 14:26,5ee0ec023963a8.78541693,10,3500,1173,488,1884,36500,0.7,36,7665,1,1,1,#REF!,0.849514563,0.919112851
6/10/2020 14:26,5ee0ec023963a8.78541693,11,3500,1173,488,1884,40000,0.7,36,7665,1,1,1,#REF!,0.849514563,0.919112851
6/10/2020 14:26,5ee0ec023963a8.78541693,12,3000,1173,488,1884,43000,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:27,5ee0ec023963a8.78541693,13,2500,1173,488,1884,45500,0.7,36,7665,1,1,1,#REF!,0.606796117,0.788649706
6/10/2020 14:27,5ee0ec023963a8.78541693,14,3000,1173,0,1884,48500,0.7,36,7665,1,0,1,#REF!,0.651041667,0.790215264
6/10/2020 14:27,5ee0ec023963a8.78541693,15,2500,1173,488,1884,51000,0.7,36,7665,1,1,1,#REF!,0.606796117,0.788649706
6/10/2020 14:27,5ee0ec023963a8.78541693,16,2500,1173,488,1884,53500,0.7,36,7665,1,1,1,#REF!,0.606796117,0.788649706
6/10/2020 14:28,5ee0ec023963a8.78541693,17,3000,1173,488,1884,56500,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:28,5ee0ec023963a8.78541693,18,3000,1173,488,1884,59500,0.7,36,7665,1,1,1,#REF!,0.72815534,0.853881279
6/10/2020 14:28,5ee0ec023963a8.78541693,19,2500,1173,488,1884,62000,0.7,36,6898.5,1,1,1,#REF!,0.745489787,0.876277452
6/10/2020 14:29,5ee0ec023963a8.78541693,20,2500,1173,488,0,64500,0.7,36,6898.5,1,1,0,#REF!,0.477326969,0.603174603
6/10/2020 14:29,5ee0ec023963a8.78541693,21,1500,1173,488,1884,66000,0.7,36,6208.65,1,1,1,#REF!,0.563137049,0.812576003
6/10/2020 14:29,5ee0ec023963a8.78541693,22,2000,1173,488,1884,68000,0.7,36,6208.65,1,1,1,#REF!,0.750849398,0.893108808
6/10/2020 14:30,5ee0ec023963a8.78541693,23,2500,1173,488,1884,70500,0.7,36,6208.65,1,1,1,#REF!,0.938561748,0.973641613
6/10/2020 14:30,5ee0ec023963a8.78541693,24,2000,1173,488,1884,72500,0.7,36,5587.79,1,1,1,#REF!,0.979053158,0.992342232
6/10/2020 14:31,5ee0ec023963a8.78541693,25,1000,1173,488,1884,73500,0.7,36,5587.79,1,1,1,#REF!,0.489526579,0.813380603
6/10/2020 14:31,5ee0ec023963a8.78541693,26,5587,0,0,0,79087,0.7,36,5587.79,0,0,0,#REF!,0.99985862,0.99985862
6/10/2020 14:31,5ee0ec023963a8.78541693,27,5587,0,0,0,84674,0.7,36,5587.79,0,0,0,#REF!,0.99985862,0.99985862
6/10/2020 14:31,5ee0ec023963a8.78541693,28,5587,0,0,0,90261,0.7,36,5587.79,0,0,0,#REF!,0.99985862,0.99985862
6/10/2020 14:31,5ee0ec023963a8.78541693,29,5587,0,0,0,95848,0.7,36,5587.79,0,0,0,#REF!,0.99985862,0.99985862
6/10/2020 14:31,5ee0ec023963a8.78541693,30,4889,0,0,0,100737,0.7,36,4889.31,0,0,0,#REF!,0.999936596,0.999936596
6/10/2020 14:32,5ee0ec023963a8.78541693,31,4889,0,0,0,105626,0.7,36,4889.31,0,0,0,#REF!,0.999936596,0.999936596
6/10/2020 14:32,5ee0ec023963a8.78541693,32,4889,0,0,0,110515,0.7,36,4889.31,0,0,0,#REF!,0.999936596,0.999936596
6/10/2020 14:32,5ee0ec023963a8.78541693,33,4889,0,0,0,115404,0.7,36,4889.31,0,0,0,#REF!,0.999936596,0.999936596
6/10/2020 14:32,5ee0ec023963a8.78541693,34,4889,0,0,0,120293,0.7,36,4889.31,0,0,0,#REF!,0.999936596,0.999936596
6/10/2020 14:32,5ee0ec023963a8.78541693,35,4278,0,0,0,124571,0.7,36,4278.15,0,0,0,#REF!,0.999964938,0.999964938
6/10/2020 14:32,5ee0ec023963a8.78541693,36,0,0,0,0,124571,0.7,36,4278.15,0,0,0,#REF!,0,0
6/10/2020 14:27,5ee0ed7cae9fe6.54516344,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 14:27,5ee0ed7cae9fe6.54516344,1,5000,1173,488,1884,5000,0.7,36,8760,1,1,1,#REF!,0.958772771,0.975456621
6/10/2020 14:28,5ee0ed7cae9fe6.54516344,2,7000,0,0,0,12000,0.7,36,8760,0,0,0,#REF!,0.799086758,0.799086758
6/10/2020 14:28,5ee0ed7cae9fe6.54516344,3,5800,1173,0,0,17800,0.7,36,8760,1,0,0,#REF!,0.764465533,0.796004566
6/10/2020 14:30,5ee0ed7cae9fe6.54516344,4,500,0,488,0,18300,0.7,36,8760,0,1,0,#REF!,0.060444874,0.112785388
6/10/2020 14:31,5ee0ed7cae9fe6.54516344,5,1750,1173,488,1884,20050,0.7,36,8760,1,1,1,#REF!,0.33557047,0.604452055
6/10/2020 14:31,5ee0ed7cae9fe6.54516344,6,5000,0,0,0,25050,0.7,36,8760,0,0,0,#REF!,0.570776256,0.570776256
6/10/2020 14:31,5ee0ed7cae9fe6.54516344,7,5000,0,0,0,30050,0.7,36,8760,0,0,0,#REF!,0.570776256,0.570776256
6/10/2020 14:32,5ee0ed7cae9fe6.54516344,8,1000,1173,488,1884,31050,0.7,36,8760,1,1,1,#REF!,0.191754554,0.518835616
6/10/2020 14:32,5ee0ed7cae9fe6.54516344,9,1000,0,0,0,32050,0.7,36,8760,0,0,0,#REF!,0.114155251,0.114155251
6/10/2020 14:32,5ee0ed7cae9fe6.54516344,10,5000,0,0,0,37050,0.7,36,8760,0,0,0,#REF!,0.570776256,0.570776256
6/10/2020 14:32,5ee0ed7cae9fe6.54516344,11,1000,0,0,0,38050,0.7,36,8760,0,0,0,#REF!,0.114155251,0.114155251
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,12,2000,0,488,1884,40050,0.7,36,5748.75,0,1,1,#REF!,0.592285482,0.760513155
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,13,2000,0,0,0,42050,0.7,36,5748.75,0,0,0,#REF!,0.347901718,0.347901718
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,14,1000,0,0,0,43050,0.7,36,5748.75,0,0,0,#REF!,0.173950859,0.173950859
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,15,1000,0,0,0,44050,0.7,36,5030.16,0,0,0,#REF!,0.198800833,0.198800833
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,16,1000,0,0,0,45050,0.7,36,5030.16,0,0,0,#REF!,0.198800833,0.198800833
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,17,1000,0,0,0,46050,0.7,36,5030.16,0,0,0,#REF!,0.198800833,0.198800833
6/10/2020 14:33,5ee0ed7cae9fe6.54516344,18,544,1173,488,1884,46594,0.7,36,4401.39,1,1,1,#REF!,0.635224606,0.929024694
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,19,562,0,0,1884,47156,0.7,36,4401.39,0,0,1,#REF!,0.223247093,0.55573353
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,20,643,0,0,0,47799,0.7,36,3851.21,0,0,0,#REF!,0.166960514,0.166960514
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,21,624,1173,0,1884,48423,0.7,36,3851.21,1,0,1,#REF!,0.785686405,0.955803501
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,22,623,0,0,0,49046,0.7,36,3851.21,0,0,0,#REF!,0.161767341,0.161767341
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,23,234,0,0,0,49280,0.7,36,3851.21,0,0,0,#REF!,0.060760125,0.060760125
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,24,534,0,0,0,49814,0.7,36,3851.21,0,0,0,#REF!,0.138657721,0.138657721
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,25,0,1173,488,1884,49814,0.7,36,3851.21,1,1,1,#REF!,0,0.920489924
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,26,0,0,488,1884,49814,0.7,36,3851.21,0,1,1,#REF!,0,0.615910324
6/10/2020 14:34,5ee0ed7cae9fe6.54516344,27,0,1173,488,1884,49814,0.7,36,3851.21,1,1,1,#REF!,0,0.920489924
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,28,42,0,0,0,49856,0.7,36,3851.21,0,0,0,#REF!,0.010905663,0.010905663
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,29,544,0,0,0,50400,0.7,36,3369.81,0,0,0,#REF!,0.161433434,0.161433434
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,30,324,0,0,0,50724,0.7,36,3369.81,0,0,0,#REF!,0.096147854,0.096147854
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,31,523,0,0,0,51247,0.7,36,3369.81,0,0,0,#REF!,0.155201629,0.155201629
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,32,234,0,0,0,51481,0.7,36,3369.81,0,0,0,#REF!,0.069440117,0.069440117
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,33,523,0,0,0,52004,0.7,36,3369.81,0,0,0,#REF!,0.155201629,0.155201629
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,34,742,0,0,0,52746,0.7,36,3369.81,0,0,0,#REF!,0.220190456,0.220190456
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,35,423,0,0,0,53169,0.7,36,3369.81,0,0,0,#REF!,0.125526365,0.125526365
6/10/2020 14:35,5ee0ed7cae9fe6.54516344,36,543,0,0,0,53712,0.7,36,3369.81,0,0,0,#REF!,0.161136681,0.161136681
6/10/2020 16:50,5ee10e07a9a839.38345996,0,0,0,0,0,0,0.7,36,8760,0,0,0,#REF!,0,0
6/10/2020 17:15,5ee10e07a9a839.38345996,1,7500,0,0,0,7500,0.7,36,8760,0,0,0,#REF!,0.856164384,0.856164384
6/10/2020 17:16,5ee10e07a9a839.38345996,2,0,1173,0,0,7500,0.7,36,8760,1,0,0,#REF!,0,0.13390411
6/10/2020 17:17,5ee10e07a9a839.38345996,3,0,0,488,0,7500,0.7,36,8760,0,1,0,#REF!,0,0.055707763
6/10/2020 17:17,5ee10e07a9a839.38345996,4,5900,0,0,0,13400,0.7,36,8760,0,0,0,#REF!,0.673515982,0.673515982
6/10/2020 17:18,5ee10e07a9a839.38345996,5,0,1173,0,0,13400,0.7,36,8760,1,0,0,#REF!,0,0.13390411
6/10/2020 17:18,5ee10e07a9a839.38345996,6,4000,0,0,0,17400,0.7,36,8760,0,0,0,#REF!,0.456621005,0.456621005
6/10/2020 17:18,5ee10e07a9a839.38345996,7,3900,0,0,0,21300,0.7,36,6570,0,0,0,#REF!,0.593607306,0.593607306
6/10/2020 17:19,5ee10e07a9a839.38345996,8,0,0,488,0,21300,0.7,36,6570,0,1,0,#REF!,0,0.074277017
6/10/2020 17:19,5ee10e07a9a839.38345996,9,4000,0,0,0,25300,0.7,36,6570,0,0,0,#REF!,0.608828006,0.608828006
6/10/2020 17:19,5ee10e07a9a839.38345996,10,3000,0,0,0,28300,0.7,36,4927.5,0,0,0,#REF!,0.608828006,0.608828006
6/10/2020 17:20,5ee10e07a9a839.38345996,11,0,0,488,0,28300,0.7,36,3233.67,0,1,0,#REF!,0,0.150912122
6/10/2020 17:20,5ee10e07a9a839.38345996,12,2000,0,0,0,30300,0.7,36,3233.67,0,0,0,#REF!,0.618492301,0.618492301
6/10/2020 17:20,5ee10e07a9a839.38345996,13,1000,0,0,0,31300,0.7,36,3233.67,0,0,0,#REF!,0.309246151,0.309246151
6/10/2020 17:21,5ee10e07a9a839.38345996,14,500,0,0,0,31800,0.7,36,2425.25,0,0,0,#REF!,0.206164313,0.206164313
6/10/2020 17:21,5ee10e07a9a839.38345996,15,100,0,0,0,31900,0.7,36,2425.25,0,0,0,#REF!,0.041232863,0.041232863
6/10/2020 17:21,5ee10e07a9a839.38345996,16,50,0,0,0,31950,0.7,36,1818.94,0,0,0,#REF!,0.027488537,0.027488537
